MFG_DATE,PLANT_ID,PRODUCT_ID,ITEMS_PRODUCED,ITEMS_SAMPLED,ITEMS_DEFECTIVE
6/8/17,US1,LAP03,37990,300,5
6/9/17,US1,LAP03,38050,410,7
6/10/17,US1,LAP03,37970,480,8
6/11/17,US1,LAP03,38050,260,4
6/12/17,US1,LAP03,38010,420,7
6/13/17,US1,LAP03,37980,460,7
6/14/17,US1,LAP03,37960,420,7
6/15/17,US1,LAP03,37980,490,8
6/16/17,US1,LAP03,38000,580,9
6/17/17,US1,LAP03,38020,260,4
6/18/17,US1,LAP03,38030,350,6
6/19/17,US1,LAP03,38050,460,7
6/20/17,US1,LAP03,38030,330,5
6/21/17,US1,LAP03,38040,450,7
6/22/17,US1,LAP03,37960,640,10
6/23/17,US1,LAP03,38080,590,9
6/24/17,US1,LAP03,38040,390,6
6/25/17,US1,LAP03,38050,180,3
6/26/17,US1,LAP03,38000,390,6
6/27/17,US1,LAP03,38010,540,9
6/28/17,US1,LAP03,38010,330,5
6/29/17,US1,LAP03,37930,440,7
6/30/17,US1,LAP03,38060,370,6
7/1/17,US1,LAP03,38020,290,5
7/2/17,US1,LAP03,37960,250,4
7/3/17,US1,LAP03,38030,270,4
7/4/17,US1,LAP03,38060,420,7
7/5/17,US1,LAP03,38020,370,6
7/6/17,US1,LAP03,37970,450,7
7/7/17,US1,LAP03,37930,430,7
7/8/17,US1,LAP03,37990,510,8
7/9/17,US1,LAP03,38030,340,5
7/10/17,US1,LAP03,38030,330,5
7/11/17,US1,LAP03,38020,650,10
7/12/17,US1,LAP03,37990,430,7
7/13/17,US1,LAP03,38090,490,8
7/14/17,US1,LAP03,37980,370,6
7/15/17,US1,LAP03,37960,550,9
7/16/17,US1,LAP03,37990,490,8
7/17/17,US1,LAP03,37980,430,7
7/18/17,US1,LAP03,38010,300,5
7/19/17,US1,LAP03,38040,410,7
7/20/17,US1,LAP03,37990,450,7
7/21/17,US1,LAP03,38000,330,5
7/22/17,US1,LAP03,37970,270,4
7/23/17,US1,LAP03,38010,440,7
7/24/17,US1,LAP03,37970,430,7
7/25/17,US1,LAP03,38030,320,5
7/26/17,US1,LAP03,37960,430,7
7/27/17,US1,LAP03,38040,450,7
7/28/17,US1,LAP03,38010,490,8
7/29/17,US1,LAP03,37950,460,7
7/30/17,US1,LAP03,38010,360,6
7/31/17,US1,LAP03,38040,310,5
8/1/17,US1,LAP03,37920,220,4
8/2/17,US1,LAP03,37960,350,6
8/3/17,US1,LAP03,38040,460,7
8/4/17,US1,LAP03,38010,530,8
8/5/17,US1,LAP03,37980,380,6
8/6/17,US1,LAP03,37950,360,6
8/7/17,US1,LAP03,38020,180,3
8/8/17,US1,LAP03,38000,450,7
8/9/17,US1,LAP03,38050,400,6
8/10/17,US1,LAP03,38000,340,5
8/11/17,US1,LAP03,38000,560,9
8/12/17,US1,LAP03,38020,490,8
8/13/17,US1,LAP03,38040,370,6
8/14/17,US1,LAP03,37970,260,4
8/15/17,US1,LAP03,38020,520,8
8/16/17,US1,LAP03,37990,450,7
8/17/17,US1,LAP03,38010,440,7
8/18/17,US1,LAP03,37990,480,8
8/19/17,US1,LAP03,38000,350,6
8/20/17,US1,LAP03,38000,250,4
8/21/17,US1,LAP03,37980,230,4
8/22/17,US1,LAP03,38050,380,6
8/23/17,US1,LAP03,38050,340,5
8/24/17,US1,LAP03,38030,340,5
8/25/17,US1,LAP03,37980,400,6
8/26/17,US1,LAP03,38050,200,3
8/27/17,US1,LAP03,37980,510,8
8/28/17,US1,LAP03,37960,220,4
8/29/17,US1,LAP03,38030,340,5
8/30/17,US1,LAP03,37970,370,6
8/31/17,US1,LAP03,37990,340,5
9/1/17,US1,LAP03,38060,480,8
9/2/17,US1,LAP03,38040,580,9
9/3/17,US1,LAP03,38030,310,5
9/4/17,US1,LAP03,37970,450,7
9/5/17,US1,LAP03,37990,320,5
9/6/17,US1,LAP03,38000,240,4
9/7/17,US1,LAP03,37970,430,7
9/8/17,US1,LAP03,38030,420,7
9/9/17,US1,LAP03,37970,280,4
9/10/17,US1,LAP03,37970,450,7
9/11/17,US1,LAP03,38000,420,7
9/12/17,US1,LAP03,38020,420,7
9/13/17,US1,LAP03,38020,340,5
9/14/17,US1,LAP03,38060,200,3
9/15/17,US1,LAP03,38040,350,6
9/16/17,US1,LAP03,37990,360,6
9/17/17,US1,LAP03,37980,190,3
9/18/17,US1,LAP03,37950,250,4
9/19/17,US1,LAP03,37930,380,6
9/20/17,US1,LAP03,38010,460,7
9/21/17,US1,LAP03,38020,350,6
9/22/17,US1,LAP03,37940,300,5
9/23/17,US1,LAP03,37960,320,5
9/24/17,US1,LAP03,38060,240,4
9/25/17,US1,LAP03,38040,590,9
9/26/17,US1,LAP03,37920,290,5
9/27/17,US1,LAP03,38010,480,8
9/28/17,US1,LAP03,37970,290,5
9/29/17,US1,LAP03,37970,480,8
9/30/17,US1,LAP03,37970,450,7
10/1/17,US1,LAP03,37990,460,7
10/2/17,US1,LAP03,37920,490,8
10/3/17,US1,LAP03,37960,410,7
10/4/17,US1,LAP03,38020,420,7
10/5/17,US1,LAP03,37980,310,5
10/6/17,US1,LAP03,38050,300,5
10/7/17,US1,LAP03,37980,230,4
10/8/17,US1,LAP03,37980,340,5
10/9/17,US1,LAP03,38050,170,3
10/10/17,US1,LAP03,38050,430,7
10/11/17,US1,LAP03,37940,530,8
10/12/17,US1,LAP03,38000,300,5
10/13/17,US1,LAP03,38010,310,5
10/14/17,US1,LAP03,38000,390,6
10/15/17,US1,LAP03,37970,460,7
10/16/17,US1,LAP03,38000,330,5
10/17/17,US1,LAP03,37950,380,6
10/18/17,US1,LAP03,38000,200,3
10/19/17,US1,LAP03,37960,450,7
10/20/17,US1,LAP03,37970,300,5
10/21/17,US1,LAP03,37930,410,7
10/22/17,US1,LAP03,37970,400,6
10/23/17,US1,LAP03,37960,340,5
10/24/17,US1,LAP03,38000,480,8
10/25/17,US1,LAP03,38020,530,8
10/26/17,US1,LAP03,37890,470,8
10/27/17,US1,LAP03,37980,190,3
10/28/17,US1,LAP03,38080,430,7
10/29/17,US1,LAP03,37950,290,5
10/30/17,US1,LAP03,38030,420,7
10/31/17,US1,LAP03,37970,410,7
11/1/17,US1,LAP03,37990,290,5
11/2/17,US1,LAP03,37990,260,4
11/3/17,US1,LAP03,37960,350,6
11/4/17,US1,LAP03,38010,360,6
11/5/17,US1,LAP03,37980,450,7
11/6/17,US1,LAP03,38040,430,7
11/7/17,US1,LAP03,37980,540,9
11/8/17,US1,LAP03,37950,400,6
11/9/17,US1,LAP03,38050,460,7
11/10/17,US1,LAP03,38030,300,5
11/11/17,US1,LAP03,38030,350,6
11/12/17,US1,LAP03,38050,460,7
11/13/17,US1,LAP03,37970,480,8
11/14/17,US1,LAP03,38080,530,8
11/15/17,US1,LAP03,38050,390,6
11/16/17,US1,LAP03,38010,510,8
11/17/17,US1,LAP03,38000,320,5
11/18/17,US1,LAP03,38030,330,5
11/19/17,US1,LAP03,37950,370,6
11/20/17,US1,LAP03,37950,480,8
11/21/17,US1,LAP03,38000,280,4
11/22/17,US1,LAP03,38000,260,4
11/23/17,US1,LAP03,38050,510,8
11/24/17,US1,LAP03,37970,230,4
11/25/17,US1,LAP03,37940,350,6
11/26/17,US1,LAP03,37970,480,8
11/27/17,US1,LAP03,38030,560,9
11/28/17,US1,LAP03,38030,530,8
11/29/17,US1,LAP03,37920,260,4
11/30/17,US1,LAP03,37970,360,6
12/1/17,US1,LAP03,38070,510,8
12/2/17,US1,LAP03,38070,470,8
12/3/17,US1,LAP03,37970,240,4
12/4/17,US1,LAP03,37940,420,7
12/5/17,US1,LAP03,37910,390,6
12/6/17,US1,LAP03,38040,530,8
12/7/17,US1,LAP03,37960,350,6
12/8/17,US1,LAP03,37980,310,5
12/9/17,US1,LAP03,38020,330,5
12/10/17,US1,LAP03,37950,390,6
12/11/17,US1,LAP03,38090,340,5
12/12/17,US1,LAP03,37990,430,7
12/13/17,US1,LAP03,38020,410,7
12/14/17,US1,LAP03,37970,340,5
12/15/17,US1,LAP03,37940,270,4
12/16/17,US1,LAP03,38020,240,4
12/17/17,US1,LAP03,37970,410,7
12/18/17,US1,LAP03,37960,240,4
12/19/17,US1,LAP03,37970,530,8
12/20/17,US1,LAP03,38010,370,6
12/21/17,US1,LAP03,37990,440,7
12/22/17,US1,LAP03,37990,490,8
12/23/17,US1,LAP03,37980,400,6
12/24/17,US1,LAP03,38050,350,6
12/25/17,US1,LAP03,38020,410,7
12/26/17,US1,LAP03,37960,480,8
12/27/17,US1,LAP03,37960,340,5
12/28/17,US1,LAP03,38010,260,4
12/29/17,US1,LAP03,37940,260,4
12/30/17,US1,LAP03,38080,380,6
12/31/17,US1,LAP03,37950,380,6
1/1/16,US1,USB01,100140,1100,11
1/2/16,US1,USB01,99950,980,10
1/3/16,US1,USB01,100000,1050,11
1/4/16,US1,USB01,100090,830,8
1/5/16,US1,USB01,99990,1000,10
1/6/16,US1,USB01,100040,1060,11
1/7/16,US1,USB01,100110,810,8
1/8/16,US1,USB01,99850,920,9
1/9/16,US1,USB01,99940,950,10
1/10/16,US1,USB01,99910,970,10
1/11/16,US1,USB01,99910,1060,11
1/12/16,US1,USB01,99800,820,8
1/13/16,US1,USB01,100200,770,8
1/14/16,US1,USB01,99900,1010,10
1/15/16,US1,USB01,100090,860,9
1/16/16,US1,USB01,99990,890,9
1/17/16,US1,USB01,100030,1080,11
1/18/16,US1,USB01,100060,1100,11
1/19/16,US1,USB01,99960,930,9
1/20/16,US1,USB01,99890,1000,10
1/21/16,US1,USB01,99900,880,9
1/22/16,US1,USB01,100140,960,10
1/23/16,US1,USB01,100010,1040,10
1/24/16,US1,USB01,100020,1030,10
1/25/16,US1,USB01,100060,930,9
1/26/16,US1,USB01,100010,930,9
1/27/16,US1,USB01,100070,870,9
1/28/16,US1,USB01,100060,870,9
1/29/16,US1,USB01,99890,980,10
1/30/16,US1,USB01,99980,1000,10
1/31/16,US1,USB01,100060,1020,10
2/1/16,US1,USB01,100140,910,9
2/2/16,US1,USB01,100140,1070,11
2/3/16,US1,USB01,99890,950,10
2/4/16,US1,USB01,99930,900,9
2/5/16,US1,USB01,100060,1080,11
2/6/16,US1,USB01,100090,920,9
2/7/16,US1,USB01,99880,940,9
2/8/16,US1,USB01,100050,880,9
2/9/16,US1,USB01,99890,1100,11
2/10/16,US1,USB01,100060,1000,10
2/11/16,US1,USB01,100140,1080,11
2/12/16,US1,USB01,99920,1000,10
2/13/16,US1,USB01,99990,1130,11
2/14/16,US1,USB01,99950,1070,11
2/15/16,US1,USB01,99780,1100,11
2/16/16,US1,USB01,99980,1050,11
2/17/16,US1,USB01,100010,1060,11
2/18/16,US1,USB01,99990,1010,10
2/19/16,US1,USB01,100200,1000,10
2/20/16,US1,USB01,100020,1000,10
2/21/16,US1,USB01,100090,880,9
2/22/16,US1,USB01,100000,940,9
2/23/16,US1,USB01,100100,1140,11
2/24/16,US1,USB01,100040,950,10
2/25/16,US1,USB01,99970,900,9
2/26/16,US1,USB01,100010,1020,10
2/27/16,US1,USB01,99950,890,9
2/28/16,US1,USB01,100160,970,10
2/29/16,US1,USB01,100090,980,10
3/1/16,US1,USB01,100090,940,9
3/2/16,US1,USB01,99870,940,9
3/3/16,US1,USB01,100080,1060,11
3/4/16,US1,USB01,99870,910,9
3/5/16,US1,USB01,99960,1250,13
3/6/16,US1,USB01,100040,1060,11
3/7/16,US1,USB01,100030,870,9
3/8/16,US1,USB01,99910,840,8
3/9/16,US1,USB01,100110,1080,11
3/10/16,US1,USB01,99850,910,9
3/11/16,US1,USB01,100010,1120,11
3/12/16,US1,USB01,100010,900,9
3/13/16,US1,USB01,100130,1100,11
3/14/16,US1,USB01,99880,1110,11
3/15/16,US1,USB01,100160,1100,11
3/16/16,US1,USB01,100080,950,10
3/17/16,US1,USB01,100110,1120,11
3/18/16,US1,USB01,99950,1080,11
3/19/16,US1,USB01,99940,960,10
3/20/16,US1,USB01,99940,910,9
3/21/16,US1,USB01,99960,1010,10
3/22/16,US1,USB01,99840,1060,11
3/23/16,US1,USB01,100040,1140,11
3/24/16,US1,USB01,99990,860,9
3/25/16,US1,USB01,99910,1060,11
3/26/16,US1,USB01,99890,1100,11
3/27/16,US1,USB01,100070,1240,12
3/28/16,US1,USB01,100170,1030,10
3/29/16,US1,USB01,100130,1080,11
3/30/16,US1,USB01,99930,1070,11
3/31/16,US1,USB01,99920,850,9
4/1/16,US1,USB01,99980,880,9
4/2/16,US1,USB01,100030,1210,12
4/3/16,US1,USB01,99950,1000,10
4/4/16,US1,USB01,100020,1070,11
4/5/16,US1,USB01,100140,990,10
4/6/16,US1,USB01,100050,1130,11
4/7/16,US1,USB01,100070,1000,10
4/8/16,US1,USB01,99850,870,9
4/9/16,US1,USB01,99980,1000,10
4/10/16,US1,USB01,100050,1210,12
4/11/16,US1,USB01,99790,950,10
4/12/16,US1,USB01,100070,1110,11
4/13/16,US1,USB01,100080,1160,12
4/14/16,US1,USB01,99990,1030,10
4/15/16,US1,USB01,99960,1090,11
4/16/16,US1,USB01,100020,1050,11
4/17/16,US1,USB01,100090,1070,11
4/18/16,US1,USB01,99950,1040,10
4/19/16,US1,USB01,99930,1010,10
4/20/16,US1,USB01,99920,1060,11
4/21/16,US1,USB01,99980,1030,10
4/22/16,US1,USB01,99940,970,10
4/23/16,US1,USB01,99870,1150,12
4/24/16,US1,USB01,99920,950,10
4/25/16,US1,USB01,100090,940,9
4/26/16,US1,USB01,99990,950,10
4/27/16,US1,USB01,99970,1080,11
4/28/16,US1,USB01,99930,1060,11
4/29/16,US1,USB01,99950,940,9
4/30/16,US1,USB01,99950,980,10
5/1/16,US1,USB01,100040,950,10
5/2/16,US1,USB01,99990,980,10
5/3/16,US1,USB01,99960,980,10
5/4/16,US1,USB01,99980,1000,10
5/5/16,US1,USB01,100170,990,10
5/6/16,US1,USB01,99980,830,8
5/7/16,US1,USB01,100060,860,9
5/8/16,US1,USB01,100080,1200,12
5/9/16,US1,USB01,100000,890,9
5/10/16,US1,USB01,100010,1010,10
5/11/16,US1,USB01,100000,1050,11
5/12/16,US1,USB01,99970,1010,10
5/13/16,US1,USB01,100060,970,10
5/14/16,US1,USB01,99950,1000,10
5/15/16,US1,USB01,99920,1170,12
5/16/16,US1,USB01,100000,1000,10
5/17/16,US1,USB01,100060,970,10
5/18/16,US1,USB01,99900,1190,12
5/19/16,US1,USB01,100030,800,8
5/20/16,US1,USB01,99790,980,10
5/21/16,US1,USB01,99950,910,9
5/22/16,US1,USB01,100010,980,10
5/23/16,US1,USB01,100100,820,8
5/24/16,US1,USB01,100080,860,9
5/25/16,US1,USB01,99910,960,10
5/26/16,US1,USB01,99900,980,10
5/27/16,US1,USB01,100070,850,9
5/28/16,US1,USB01,100070,1140,11
5/29/16,US1,USB01,100120,990,10
5/30/16,US1,USB01,99940,1030,10
5/31/16,US1,USB01,100000,1080,11
6/1/16,US1,USB01,99970,1020,10
6/2/16,US1,USB01,100050,1020,10
6/3/16,US1,USB01,99870,970,10
6/4/16,US1,USB01,99830,810,8
6/5/16,US1,USB01,99970,1170,12
6/6/16,US1,USB01,100000,1100,11
6/7/16,US1,USB01,99870,1020,10
6/8/16,US1,USB01,100100,1140,11
6/9/16,US1,USB01,99950,1030,10
6/10/16,US1,USB01,100030,920,9
6/11/16,US1,USB01,99760,1070,11
6/12/16,US1,USB01,99890,1030,10
6/13/16,US1,USB01,99860,1110,11
6/14/16,US1,USB01,100030,900,9
6/15/16,US1,USB01,99990,1040,10
6/16/16,US1,USB01,99880,1020,10
6/17/16,US1,USB01,100060,1190,12
6/18/16,US1,USB01,100000,860,9
6/19/16,US1,USB01,99980,970,10
6/20/16,US1,USB01,100140,910,9
6/21/16,US1,USB01,99900,1110,11
6/22/16,US1,USB01,100050,950,10
6/23/16,US1,USB01,100080,1160,12
6/24/16,US1,USB01,100040,930,9
6/25/16,US1,USB01,100190,1020,10
6/26/16,US1,USB01,99930,890,9
6/27/16,US1,USB01,100080,910,9
6/28/16,US1,USB01,99910,1080,11
6/29/16,US1,USB01,100030,1030,10
6/30/16,US1,USB01,100080,1240,12
7/1/16,US1,USB01,99950,1040,10
7/2/16,US1,USB01,99970,1070,11
7/3/16,US1,USB01,100060,1100,11
7/4/16,US1,USB01,100040,910,9
7/5/16,US1,USB01,100000,920,9
7/6/16,US1,USB01,100000,1060,11
7/7/16,US1,USB01,99720,1060,11
7/8/16,US1,USB01,100090,970,10
7/9/16,US1,USB01,100040,1140,11
7/10/16,US1,USB01,100090,930,9
7/11/16,US1,USB01,100020,870,9
7/12/16,US1,USB01,99840,1120,11
7/13/16,US1,USB01,99980,1100,11
7/14/16,US1,USB01,99930,970,10
7/15/16,US1,USB01,99800,870,9
7/16/16,US1,USB01,100030,930,9
7/17/16,US1,USB01,100170,970,10
7/18/16,US1,USB01,100050,1070,11
7/19/16,US1,USB01,100050,930,9
7/20/16,US1,USB01,100080,1060,11
7/21/16,US1,USB01,99780,1030,10
7/22/16,US1,USB01,100130,1050,11
7/23/16,US1,USB01,99770,950,10
7/24/16,US1,USB01,99930,950,10
7/25/16,US1,USB01,100040,930,9
7/26/16,US1,USB01,100020,1000,10
7/27/16,US1,USB01,100210,1240,12
7/28/16,US1,USB01,99880,1140,11
7/29/16,US1,USB01,100040,900,9
7/30/16,US1,USB01,100170,830,8
7/31/16,US1,USB01,100000,1140,11
8/1/16,US1,USB01,100140,900,9
8/2/16,US1,USB01,99960,1070,11
8/3/16,US1,USB01,100160,1060,11
8/4/16,US1,USB01,99870,920,9
8/5/16,US1,USB01,99870,990,10
8/6/16,US1,USB01,99860,940,9
8/7/16,US1,USB01,99840,850,9
8/8/16,US1,USB01,100040,960,10
8/9/16,US1,USB01,100100,780,8
8/10/16,US1,USB01,100080,900,9
8/11/16,US1,USB01,99970,1080,11
8/12/16,US1,USB01,100050,1120,11
8/13/16,US1,USB01,100090,1000,10
8/14/16,US1,USB01,99720,1000,10
8/15/16,US1,USB01,100030,800,8
8/16/16,US1,USB01,100030,1140,11
8/17/16,US1,USB01,99980,990,10
8/18/16,US1,USB01,99950,860,9
8/19/16,US1,USB01,99980,1050,11
8/20/16,US1,USB01,100150,1060,11
8/21/16,US1,USB01,99890,960,10
8/22/16,US1,USB01,99910,1010,10
8/23/16,US1,USB01,99840,1110,11
8/24/16,US1,USB01,99810,880,9
8/25/16,US1,USB01,100210,990,10
8/26/16,US1,USB01,100200,1070,11
8/27/16,US1,USB01,100100,1010,10
8/28/16,US1,USB01,100000,1020,10
8/29/16,US1,USB01,100030,1040,10
8/30/16,US1,USB01,99980,1170,12
8/31/16,US1,USB01,99970,850,9
9/1/16,US1,USB01,99920,1030,10
9/2/16,US1,USB01,100170,1040,10
9/3/16,US1,USB01,100030,1160,12
9/4/16,US1,USB01,99880,1090,11
9/5/16,US1,USB01,99970,920,9
9/6/16,US1,USB01,100070,1030,10
9/7/16,US1,USB01,99850,1030,10
9/8/16,US1,USB01,99870,1090,11
9/9/16,US1,USB01,100060,1060,11
9/10/16,US1,USB01,100200,990,10
9/11/16,US1,USB01,100100,1080,11
9/12/16,US1,USB01,100140,950,10
9/13/16,US1,USB01,100050,960,10
9/14/16,US1,USB01,99890,890,9
9/15/16,US1,USB01,99990,990,10
9/16/16,US1,USB01,100070,1070,11
9/17/16,US1,USB01,99930,800,8
9/18/16,US1,USB01,99970,920,9
9/19/16,US1,USB01,99740,1000,10
9/20/16,US1,USB01,99790,920,9
9/21/16,US1,USB01,99980,860,9
9/22/16,US1,USB01,99960,930,9
9/23/16,US1,USB01,99930,1110,11
9/24/16,US1,USB01,99820,1090,11
9/25/16,US1,USB01,100220,850,9
9/26/16,US1,USB01,99880,950,10
9/27/16,US1,USB01,99960,1010,10
9/28/16,US1,USB01,99940,1040,10
9/29/16,US1,USB01,99950,1110,11
9/30/16,US1,USB01,99900,890,9
10/1/16,US1,USB01,99960,1040,10
10/2/16,US1,USB01,99930,1130,11
10/3/16,US1,USB01,99830,1050,11
10/4/16,US1,USB01,100020,1010,10
10/5/16,US1,USB01,99970,820,8
10/6/16,US1,USB01,100010,1070,11
10/7/16,US1,USB01,99970,860,9
10/8/16,US1,USB01,100020,1010,10
10/9/16,US1,USB01,100030,870,9
10/10/16,US1,USB01,99930,980,10
10/11/16,US1,USB01,99860,960,10
10/12/16,US1,USB01,100010,1040,10
10/13/16,US1,USB01,100170,1160,12
10/14/16,US1,USB01,99960,910,9
10/15/16,US1,USB01,100020,1030,10
10/16/16,US1,USB01,100060,970,10
10/17/16,US1,USB01,100020,930,9
10/18/16,US1,USB01,100240,960,10
10/19/16,US1,USB01,99970,1080,11
10/20/16,US1,USB01,100090,1010,10
10/21/16,US1,USB01,99930,1150,12
10/22/16,US1,USB01,99990,1020,10
10/23/16,US1,USB01,100230,1030,10
10/24/16,US1,USB01,99960,1190,12
10/25/16,US1,USB01,99800,1170,12
10/26/16,US1,USB01,99870,930,9
10/27/16,US1,USB01,99870,930,9
10/28/16,US1,USB01,100060,1140,11
10/29/16,US1,USB01,100000,830,8
10/30/16,US1,USB01,99900,980,10
10/31/16,US1,USB01,100100,950,10
11/1/16,US1,USB01,99780,1120,11
11/2/16,US1,USB01,100140,1000,10
11/3/16,US1,USB01,99870,1000,10
11/4/16,US1,USB01,100020,1040,10
11/5/16,US1,USB01,100040,1070,11
11/6/16,US1,USB01,99980,910,9
11/7/16,US1,USB01,100040,930,9
11/8/16,US1,USB01,99830,1010,10
11/9/16,US1,USB01,100170,830,8
11/10/16,US1,USB01,100160,1010,10
11/11/16,US1,USB01,100080,860,9
11/12/16,US1,USB01,100000,1150,12
11/13/16,US1,USB01,100170,980,10
11/14/16,US1,USB01,100100,1160,12
11/15/16,US1,USB01,100010,850,9
11/16/16,US1,USB01,99970,1060,11
11/17/16,US1,USB01,99960,860,9
11/18/16,US1,USB01,99960,1210,12
11/19/16,US1,USB01,100110,1100,11
11/20/16,US1,USB01,100030,1080,11
11/21/16,US1,USB01,99930,1140,11
11/22/16,US1,USB01,100020,1120,11
11/23/16,US1,USB01,100090,850,9
11/24/16,US1,USB01,100170,1160,12
11/25/16,US1,USB01,100220,1020,10
11/26/16,US1,USB01,100000,760,8
11/27/16,US1,USB01,99900,1070,11
11/28/16,US1,USB01,99910,940,9
11/29/16,US1,USB01,100030,1050,11
11/30/16,US1,USB01,99980,1000,10
12/1/16,US1,USB01,100060,1110,11
12/2/16,US1,USB01,99990,900,9
12/3/16,US1,USB01,99960,1060,11
12/4/16,US1,USB01,99990,1080,11
12/5/16,US1,USB01,99820,830,8
12/6/16,US1,USB01,100120,900,9
12/7/16,US1,USB01,100040,1030,10
12/8/16,US1,USB01,99970,1000,10
12/9/16,US1,USB01,100030,880,9
12/10/16,US1,USB01,99940,1010,10
12/11/16,US1,USB01,99950,1120,11
12/12/16,US1,USB01,99730,1180,12
12/13/16,US1,USB01,100020,1070,11
12/14/16,US1,USB01,100110,1100,11
12/15/16,US1,USB01,99950,960,10
12/16/16,US1,USB01,99870,1180,12
12/17/16,US1,USB01,100040,910,9
12/18/16,US1,USB01,100000,1050,11
12/19/16,US1,USB01,100080,980,10
12/20/16,US1,USB01,99980,1050,11
12/21/16,US1,USB01,100030,980,10
12/22/16,US1,USB01,99790,910,9
12/23/16,US1,USB01,100030,1000,10
12/24/16,US1,USB01,100020,990,10
12/25/16,US1,USB01,100140,990,10
12/26/16,US1,USB01,99990,1150,12
12/27/16,US1,USB01,99940,1090,11
12/28/16,US1,USB01,99910,1020,10
12/29/16,US1,USB01,100200,960,10
12/30/16,US1,USB01,100010,1150,12
12/31/16,US1,USB01,100040,1010,10
1/1/17,US1,USB01,100050,990,10
1/2/17,US1,USB01,99900,840,8
1/3/17,US1,USB01,100000,1140,11
1/4/17,US1,USB01,99970,790,8
1/5/17,US1,USB01,99970,930,9
1/6/17,US1,USB01,99950,1000,10
1/7/17,US1,USB01,100160,1110,11
1/8/17,US1,USB01,100060,1130,11
1/9/17,US1,USB01,99970,1140,11
1/10/17,US1,USB01,99890,960,10
1/11/17,US1,USB01,99810,990,10
1/12/17,US1,USB01,99820,980,10
1/13/17,US1,USB01,99840,980,10
1/14/17,US1,USB01,99890,1060,11
1/15/17,US1,USB01,100040,940,9
1/16/17,US1,USB01,99900,1030,10
1/17/17,US1,USB01,100140,950,10
1/18/17,US1,USB01,100050,1000,10
1/19/17,US1,USB01,99990,980,10
1/20/17,US1,USB01,99940,900,9
1/21/17,US1,USB01,100040,940,9
1/22/17,US1,USB01,99870,1050,11
1/23/17,US1,USB01,100050,870,9
1/24/17,US1,USB01,100110,1190,12
1/25/17,US1,USB01,100140,880,9
1/26/17,US1,USB01,99940,910,9
1/27/17,US1,USB01,100150,1030,10
1/28/17,US1,USB01,100070,890,9
1/29/17,US1,USB01,100030,1020,10
1/30/17,US1,USB01,100080,1180,12
1/31/17,US1,USB01,100090,1040,10
2/1/17,US1,USB01,100210,1090,11
2/2/17,US1,USB01,100060,940,9
2/3/17,US1,USB01,100110,830,8
2/4/17,US1,USB01,100030,1120,11
2/5/17,US1,USB01,99900,940,9
2/6/17,US1,USB01,99870,1200,12
2/7/17,US1,USB01,99990,900,9
2/8/17,US1,USB01,100140,1110,11
2/9/17,US1,USB01,100030,1020,10
2/10/17,US1,USB01,100070,960,10
2/11/17,US1,USB01,100130,950,10
2/12/17,US1,USB01,100050,960,10
2/13/17,US1,USB01,99830,1070,11
2/14/17,US1,USB01,99900,1090,11
2/15/17,US1,USB01,99970,1180,12
2/16/17,US1,USB01,100050,850,9
2/17/17,US1,USB01,100010,1070,11
2/18/17,US1,USB01,99850,1100,11
2/19/17,US1,USB01,100040,1100,11
2/20/17,US1,USB01,100100,1130,11
2/21/17,US1,USB01,100140,1030,10
2/22/17,US1,USB01,100080,960,10
2/23/17,US1,USB01,100110,960,10
2/24/17,US1,USB01,99750,1130,11
2/25/17,US1,USB01,100090,970,10
2/26/17,US1,USB01,99900,940,9
2/27/17,US1,USB01,100020,1010,10
2/28/17,US1,USB01,99890,920,9
3/1/17,US1,USB01,100230,950,10
3/2/17,US1,USB01,100130,910,9
3/3/17,US1,USB01,99990,1090,11
3/4/17,US1,USB01,100020,1040,10
3/5/17,US1,USB01,100040,880,9
3/6/17,US1,USB01,100030,1070,11
3/7/17,US1,USB01,99950,1150,12
3/8/17,US1,USB01,100040,920,9
3/9/17,US1,USB01,100010,990,10
3/10/17,US1,USB01,100020,980,10
3/11/17,US1,USB01,100100,880,9
3/12/17,US1,USB01,100010,950,10
3/13/17,US1,USB01,100080,1010,10
3/14/17,US1,USB01,100030,1070,11
3/15/17,US1,USB01,99930,990,10
3/16/17,US1,USB01,99790,880,9
3/17/17,US1,USB01,99990,1030,10
3/18/17,US1,USB01,100100,890,9
3/19/17,US1,USB01,99920,1130,11
3/20/17,US1,USB01,100080,900,9
3/21/17,US1,USB01,99890,1120,11
3/22/17,US1,USB01,99880,1240,12
3/23/17,US1,USB01,100050,1130,11
3/24/17,US1,USB01,100300,1030,10
3/25/17,US1,USB01,100050,940,9
3/26/17,US1,USB01,99900,850,9
3/27/17,US1,USB01,100010,920,9
3/28/17,US1,USB01,100020,960,10
3/29/17,US1,USB01,100010,880,9
3/30/17,US1,USB01,99780,970,10
3/31/17,US1,USB01,99900,1200,12
4/1/17,US1,USB01,100120,1180,12
4/2/17,US1,USB01,100070,960,10
4/3/17,US1,USB01,100040,870,9
4/4/17,US1,USB01,100070,1030,10
4/5/17,US1,USB01,99820,850,9
4/6/17,US1,USB01,100120,990,10
4/7/17,US1,USB01,100110,1220,12
4/8/17,US1,USB01,99930,870,9
4/9/17,US1,USB01,100020,960,10
4/10/17,US1,USB01,100130,980,10
