"MFG_DATE","PLANT_ID","PRODUCT_ID","ITEMS_PRODUCED","ITEMS_SAMPLED","ITEMS_DEFECTIVE","MFG_DEFECT_RATE"
2017-08-01,"US1","USB01",100090,770,16,0.0207792207792208
2017-08-02,"US1","USB01",99970,1150,24,0.0208695652173913
2017-08-03,"US1","USB01",99980,1010,20,0.0198019801980198
2017-08-04,"US1","USB01",100180,1140,22,0.0192982456140351
2017-08-05,"US1","USB01",99780,900,18,0.02
2017-08-06,"US1","USB01",99950,990,20,0.0202020202020202
2017-08-07,"US1","USB01",100050,1130,22,0.0194690265486726
2017-08-08,"US1","USB01",99900,870,18,0.0206896551724138
2017-08-09,"US1","USB01",99960,910,18,0.0197802197802198
2017-08-10,"US1","USB01",99990,980,20,0.0204081632653061
2017-08-11,"US1","USB01",99910,1040,20,0.0192307692307692
2017-08-12,"US1","USB01",100080,1030,20,0.0194174757281553
2017-08-13,"US1","USB01",99860,1000,20,0.02
2017-08-14,"US1","USB01",99920,1020,20,0.0196078431372549
2017-08-15,"US1","USB01",100090,1070,22,0.0205607476635514
2017-08-16,"US1","USB01",100000,1070,22,0.0205607476635514
2017-08-17,"US1","USB01",100080,1100,22,0.02
2017-08-18,"US1","USB01",100030,1060,22,0.0207547169811321
2017-08-19,"US1","USB01",99990,890,18,0.0202247191011236
2017-08-20,"US1","USB01",99900,1040,20,0.0192307692307692
2017-08-21,"US1","USB01",100100,1150,24,0.0208695652173913
2017-08-22,"US1","USB01",99940,1060,22,0.0207547169811321
2017-08-23,"US1","USB01",99980,990,20,0.0202020202020202
2017-08-24,"US1","USB01",99960,1020,20,0.0196078431372549
2017-08-25,"US1","USB01",99850,940,18,0.0191489361702128
2017-08-26,"US1","USB01",99880,940,18,0.0191489361702128
2017-08-27,"US1","USB01",100020,1160,24,0.0206896551724138
2017-08-28,"US1","USB01",99980,920,18,0.0195652173913043
2017-08-29,"US1","USB01",99840,830,16,0.0192771084337349
2017-08-30,"US1","USB01",99930,920,18,0.0195652173913043
2017-08-31,"US1","USB01",99940,1090,22,0.0201834862385321
2017-09-01,"US1","USB01",99990,920,9,0.00978260869565217
2017-09-02,"US1","USB01",99910,860,9,0.0104651162790698
2017-09-03,"US1","USB01",99940,940,9,0.00957446808510638
2017-09-04,"US1","USB01",99900,970,10,0.0103092783505155
2017-09-05,"US1","USB01",100050,1070,11,0.0102803738317757
2017-09-06,"US1","USB01",99810,1070,11,0.0102803738317757
2017-09-07,"US1","USB01",99830,980,10,0.0102040816326531
2017-09-08,"US1","USB01",100110,1080,11,0.0101851851851852
2017-09-09,"US1","USB01",100150,960,10,0.0104166666666667
2017-09-10,"US1","USB01",99990,930,9,0.00967741935483871
2017-09-11,"US1","USB01",99910,940,9,0.00957446808510638
2017-09-12,"US1","USB01",99940,900,9,0.01
2017-09-13,"US1","USB01",99970,990,10,0.0101010101010101
2017-09-14,"US1","USB01",100050,1050,11,0.0104761904761905
2017-09-15,"US1","USB01",100170,850,9,0.0105882352941176
2017-09-16,"US1","USB01",100150,1060,11,0.010377358490566
2017-09-17,"US1","USB01",99810,1110,11,0.00990990990990991
2017-09-18,"US1","USB01",100070,870,9,0.0103448275862069
2017-09-19,"US1","USB01",99880,1100,11,0.01
2017-09-20,"US1","USB01",100120,1040,10,0.00961538461538462
2017-09-21,"US1","USB01",100020,970,10,0.0103092783505155
2017-09-22,"US1","USB01",100140,970,10,0.0103092783505155
2017-09-23,"US1","USB01",99950,920,9,0.00978260869565217
2017-09-24,"US1","USB01",100260,870,9,0.0103448275862069
2017-09-25,"US1","USB01",99970,960,10,0.0104166666666667
2017-09-26,"US1","USB01",99990,1090,11,0.0100917431192661
2017-09-27,"US1","USB01",100200,1070,11,0.0102803738317757
2017-09-28,"US1","USB01",99890,970,10,0.0103092783505155
2017-09-29,"US1","USB01",99990,890,9,0.0101123595505618
2017-09-30,"US1","USB01",100140,820,8,0.00975609756097561
2017-10-01,"US1","USB01",100070,1110,11,0.00990990990990991
2017-10-02,"US1","USB01",100200,930,9,0.00967741935483871
2017-10-03,"US1","USB01",99820,1020,10,0.00980392156862745
2017-10-04,"US1","USB01",99900,900,9,0.01
2017-10-05,"US1","USB01",100040,950,10,0.0105263157894737
2017-10-06,"US1","USB01",99930,940,9,0.00957446808510638
2017-10-07,"US1","USB01",100010,950,10,0.0105263157894737
2017-10-08,"US1","USB01",99950,1070,11,0.0102803738317757
2017-10-09,"US1","USB01",100040,1130,11,0.00973451327433628
2017-10-10,"US1","USB01",100060,1060,11,0.010377358490566
2017-10-11,"US1","USB01",99880,910,9,0.00989010989010989
2017-10-12,"US1","USB01",100080,940,9,0.00957446808510638
2017-10-13,"US1","USB01",99960,1160,12,0.0103448275862069
2017-10-14,"US1","USB01",99960,900,9,0.01
2017-10-15,"US1","USB01",100030,1040,10,0.00961538461538462
2017-10-16,"US1","USB01",99970,920,9,0.00978260869565217
2017-10-17,"US1","USB01",99960,970,10,0.0103092783505155
2017-10-18,"US1","USB01",99830,1030,10,0.00970873786407767
2017-10-19,"US1","USB01",100020,1040,10,0.00961538461538462
2017-10-20,"US1","USB01",99930,1040,10,0.00961538461538462
2017-10-21,"US1","USB01",99930,960,10,0.0104166666666667
2017-10-22,"US1","USB01",99870,990,10,0.0101010101010101
2017-10-23,"US1","USB01",100070,1040,10,0.00961538461538462
2017-10-24,"US1","USB01",100130,970,10,0.0103092783505155
2017-10-25,"US1","USB01",100050,930,9,0.00967741935483871
2017-10-26,"US1","USB01",100080,1130,11,0.00973451327433628
2017-10-27,"US1","USB01",99940,950,10,0.0105263157894737
2017-10-28,"US1","USB01",100010,940,9,0.00957446808510638
2017-10-29,"US1","USB01",99990,970,10,0.0103092783505155
2017-10-30,"US1","USB01",99940,1020,10,0.00980392156862745
2017-10-31,"US1","USB01",100160,1070,11,0.0102803738317757
2017-11-01,"US1","USB01",100060,1030,10,0.00970873786407767
2017-11-02,"US1","USB01",99920,920,9,0.00978260869565217
2017-11-03,"US1","USB01",99910,990,10,0.0101010101010101
2017-11-04,"US1","USB01",100020,1180,12,0.0101694915254237
2017-11-05,"US1","USB01",100030,940,9,0.00957446808510638
2017-11-06,"US1","USB01",100030,1050,11,0.0104761904761905
2017-11-07,"US1","USB01",100060,1010,10,0.0099009900990099
2017-11-08,"US1","USB01",99960,1080,11,0.0101851851851852
2017-11-09,"US1","USB01",100010,800,8,0.01
2017-11-10,"US1","USB01",100150,1100,11,0.01
2017-11-11,"US1","USB01",100260,810,8,0.00987654320987654
2017-11-12,"US1","USB01",100050,1090,11,0.0100917431192661
2017-11-13,"US1","USB01",100030,860,9,0.0104651162790698
2017-11-14,"US1","USB01",99910,1090,11,0.0100917431192661
2017-11-15,"US1","USB01",100020,970,10,0.0103092783505155
2017-11-16,"US1","USB01",100130,1130,11,0.00973451327433628
2017-11-17,"US1","USB01",100080,1280,13,0.01015625
2017-11-18,"US1","USB01",100010,740,7,0.00945945945945946
2017-11-19,"US1","USB01",100030,990,10,0.0101010101010101
2017-11-20,"US1","USB01",100010,930,9,0.00967741935483871
2017-11-21,"US1","USB01",100030,1090,11,0.0100917431192661
2017-11-22,"US1","USB01",99890,950,10,0.0105263157894737
2017-11-23,"US1","USB01",99930,810,8,0.00987654320987654
2017-11-24,"US1","USB01",100150,820,8,0.00975609756097561
2017-11-25,"US1","USB01",100090,800,8,0.01
2017-11-26,"US1","USB01",100070,1020,10,0.00980392156862745
2017-11-27,"US1","USB01",99950,990,10,0.0101010101010101
2017-11-28,"US1","USB01",99870,960,10,0.0104166666666667
2017-11-29,"US1","USB01",100080,1110,11,0.00990990990990991
2017-11-30,"US1","USB01",100000,1050,11,0.0104761904761905
2017-12-01,"US1","USB01",100030,960,10,0.0104166666666667
2017-12-02,"US1","USB01",99980,1090,11,0.0100917431192661
2017-12-03,"US1","USB01",100010,1050,11,0.0104761904761905
2017-12-04,"US1","USB01",100040,1000,10,0.01
2017-12-05,"US1","USB01",99900,1060,11,0.010377358490566
2017-12-06,"US1","USB01",100090,1010,10,0.0099009900990099
2017-12-07,"US1","USB01",100030,760,8,0.0105263157894737
2017-12-08,"US1","USB01",100010,1090,11,0.0100917431192661
2017-12-09,"US1","USB01",99990,930,9,0.00967741935483871
2017-12-10,"US1","USB01",99950,920,9,0.00978260869565217
2017-12-11,"US1","USB01",99820,980,10,0.0102040816326531
2017-12-12,"US1","USB01",99970,1090,11,0.0100917431192661
2017-12-13,"US1","USB01",99960,1100,11,0.01
2017-12-14,"US1","USB01",100040,910,9,0.00989010989010989
2017-12-15,"US1","USB01",100170,830,8,0.00963855421686747
2017-12-16,"US1","USB01",100100,930,9,0.00967741935483871
2017-12-17,"US1","USB01",100030,1120,11,0.00982142857142857
2017-12-18,"US1","USB01",100070,1020,10,0.00980392156862745
2017-12-19,"US1","USB01",100120,950,10,0.0105263157894737
2017-12-20,"US1","USB01",100200,970,10,0.0103092783505155
2017-12-21,"US1","USB01",100090,980,10,0.0102040816326531
2017-12-22,"US1","USB01",100120,1000,10,0.01
2017-12-23,"US1","USB01",100000,990,10,0.0101010101010101
2017-12-24,"US1","USB01",100100,1120,11,0.00982142857142857
2017-12-25,"US1","USB01",99990,980,10,0.0102040816326531
2017-12-26,"US1","USB01",100120,1190,12,0.0100840336134454
2017-12-27,"US1","USB01",100010,1100,11,0.01
2017-12-28,"US1","USB01",100060,900,9,0.01
2017-12-29,"US1","USB01",100050,950,10,0.0105263157894737
2017-12-30,"US1","USB01",99980,1010,10,0.0099009900990099
2017-12-31,"US1","USB01",99940,950,10,0.0105263157894737
2016-01-01,"US1","USB02",80010,830,8,0.00963855421686747
2016-01-02,"US1","USB02",80020,700,7,0.01
2016-01-03,"US1","USB02",79820,840,8,0.00952380952380952
2016-01-04,"US1","USB02",80030,640,6,0.009375
2016-01-05,"US1","USB02",79870,790,8,0.010126582278481
2016-01-06,"US1","USB02",80020,830,8,0.00963855421686747
2016-01-07,"US1","USB02",79970,780,8,0.0102564102564103
2016-01-08,"US1","USB02",79820,770,8,0.0103896103896104
2016-01-09,"US1","USB02",79950,760,8,0.0105263157894737
2016-01-10,"US1","USB02",79990,830,8,0.00963855421686747
2016-01-11,"US1","USB02",79810,810,8,0.00987654320987654
2016-01-12,"US1","USB02",80040,840,8,0.00952380952380952
2016-01-13,"US1","USB02",80090,730,7,0.00958904109589041
2016-01-14,"US1","USB02",79990,730,7,0.00958904109589041
2016-01-15,"US1","USB02",79930,810,8,0.00987654320987654
2016-01-16,"US1","USB02",79940,780,8,0.0102564102564103
2016-01-17,"US1","USB02",79900,770,8,0.0103896103896104
2016-01-18,"US1","USB02",79950,540,5,0.00925925925925926
2016-01-19,"US1","USB02",79970,690,7,0.0101449275362319
2016-01-20,"US1","USB02",80190,840,8,0.00952380952380952
2016-01-21,"US1","USB02",79920,1090,11,0.0100917431192661
2016-01-22,"US1","USB02",79900,1000,10,0.01
2016-01-23,"US1","USB02",79960,670,7,0.0104477611940299
2016-01-24,"US1","USB02",80050,1040,10,0.00961538461538462
2016-01-25,"US1","USB02",79990,770,8,0.0103896103896104
2016-01-26,"US1","USB02",80030,1090,11,0.0100917431192661
2016-01-27,"US1","USB02",79920,950,10,0.0105263157894737
2016-01-28,"US1","USB02",80020,730,7,0.00958904109589041
2016-01-29,"US1","USB02",80090,910,9,0.00989010989010989
2016-01-30,"US1","USB02",79930,950,10,0.0105263157894737
2016-01-31,"US1","USB02",79920,830,8,0.00963855421686747
2016-02-01,"US1","USB02",80070,780,8,0.0102564102564103
2016-02-02,"US1","USB02",79960,800,8,0.01
2016-02-03,"US1","USB02",80020,680,7,0.0102941176470588
2016-02-04,"US1","USB02",79830,750,8,0.0106666666666667
2016-02-05,"US1","USB02",79910,730,7,0.00958904109589041
2016-02-06,"US1","USB02",80120,900,9,0.01
2016-02-07,"US1","USB02",79950,750,8,0.0106666666666667
2016-02-08,"US1","USB02",79870,750,8,0.0106666666666667
2016-02-09,"US1","USB02",80090,790,8,0.010126582278481
2016-02-10,"US1","USB02",80050,780,8,0.0102564102564103
2016-02-11,"US1","USB02",80000,780,8,0.0102564102564103
2016-02-12,"US1","USB02",79840,770,8,0.0103896103896104
2016-02-13,"US1","USB02",79980,770,8,0.0103896103896104
2016-02-14,"US1","USB02",80170,750,8,0.0106666666666667
2016-02-15,"US1","USB02",80060,770,8,0.0103896103896104
2016-02-16,"US1","USB02",79990,850,9,0.0105882352941176
2016-02-17,"US1","USB02",80030,750,8,0.0106666666666667
2016-02-18,"US1","USB02",79950,750,8,0.0106666666666667
2016-02-19,"US1","USB02",79940,850,9,0.0105882352941176
2016-02-20,"US1","USB02",79900,890,9,0.0101123595505618
2016-02-21,"US1","USB02",80120,840,8,0.00952380952380952
2016-02-22,"US1","USB02",79980,880,9,0.0102272727272727
2016-02-23,"US1","USB02",79970,600,6,0.01
2016-02-24,"US1","USB02",80020,570,6,0.0105263157894737
2016-02-25,"US1","USB02",80020,710,7,0.00985915492957747
2016-02-26,"US1","USB02",80080,1090,11,0.0100917431192661
2016-02-27,"US1","USB02",80040,730,7,0.00958904109589041
2016-02-28,"US1","USB02",80020,700,7,0.01
2016-02-29,"US1","USB02",79980,860,9,0.0104651162790698
2016-03-01,"US1","USB02",80070,770,8,0.0103896103896104
2016-03-02,"US1","USB02",80080,730,7,0.00958904109589041
2016-03-03,"US1","USB02",79970,710,7,0.00985915492957747
2016-03-04,"US1","USB02",80110,820,8,0.00975609756097561
2016-03-05,"US1","USB02",79980,740,7,0.00945945945945946
2016-03-06,"US1","USB02",80050,650,7,0.0107692307692308
2016-03-07,"US1","USB02",80080,760,8,0.0105263157894737
2016-03-08,"US1","USB02",79990,750,8,0.0106666666666667
2016-03-09,"US1","USB02",80010,730,7,0.00958904109589041
2016-03-10,"US1","USB02",80010,770,8,0.0103896103896104
2016-03-11,"US1","USB02",80060,820,8,0.00975609756097561
2016-03-12,"US1","USB02",80020,800,8,0.01
2016-03-13,"US1","USB02",80050,720,7,0.00972222222222222
2016-03-14,"US1","USB02",79910,730,7,0.00958904109589041
2016-03-15,"US1","USB02",80140,890,9,0.0101123595505618
2016-03-16,"US1","USB02",80070,580,6,0.0103448275862069
2016-03-17,"US1","USB02",79960,740,7,0.00945945945945946
2016-03-18,"US1","USB02",79850,690,7,0.0101449275362319
2016-03-19,"US1","USB02",80070,880,9,0.0102272727272727
2016-03-20,"US1","USB02",79970,760,8,0.0105263157894737
2016-03-21,"US1","USB02",79920,790,8,0.010126582278481
2016-03-22,"US1","USB02",80040,860,9,0.0104651162790698
2016-03-23,"US1","USB02",80050,660,7,0.0106060606060606
2016-03-24,"US1","USB02",79980,830,8,0.00963855421686747
2016-03-25,"US1","USB02",80000,810,8,0.00987654320987654
2016-03-26,"US1","USB02",79970,720,7,0.00972222222222222
2016-03-27,"US1","USB02",80050,780,8,0.0102564102564103
2016-03-28,"US1","USB02",79980,1000,10,0.01
2016-03-29,"US1","USB02",79960,850,9,0.0105882352941176
2016-03-30,"US1","USB02",79940,680,7,0.0102941176470588
2016-03-31,"US1","USB02",79900,900,9,0.01
2016-04-01,"US1","USB02",80020,730,7,0.00958904109589041
2016-04-02,"US1","USB02",80000,850,9,0.0105882352941176
2016-04-03,"US1","USB02",79990,880,9,0.0102272727272727
2016-04-04,"US1","USB02",80100,650,7,0.0107692307692308
2016-04-05,"US1","USB02",79990,860,9,0.0104651162790698
2016-04-06,"US1","USB02",79990,880,9,0.0102272727272727
2016-04-07,"US1","USB02",79950,900,9,0.01
2016-04-08,"US1","USB02",80000,760,8,0.0105263157894737
2016-04-09,"US1","USB02",79890,690,7,0.0101449275362319
2016-04-10,"US1","USB02",80000,770,8,0.0103896103896104
2016-04-11,"US1","USB02",80030,660,7,0.0106060606060606
2016-04-12,"US1","USB02",80070,820,8,0.00975609756097561
2016-04-13,"US1","USB02",80070,830,8,0.00963855421686747
2016-04-14,"US1","USB02",80000,730,7,0.00958904109589041
2016-04-15,"US1","USB02",80020,840,8,0.00952380952380952
2016-04-16,"US1","USB02",79880,860,9,0.0104651162790698
2016-04-17,"US1","USB02",80160,840,8,0.00952380952380952
2016-04-18,"US1","USB02",80100,710,7,0.00985915492957747
2016-04-19,"US1","USB02",80020,850,9,0.0105882352941176
2016-04-20,"US1","USB02",80130,660,7,0.0106060606060606
2016-04-21,"US1","USB02",80000,860,9,0.0104651162790698
2016-04-22,"US1","USB02",79900,910,9,0.00989010989010989
2016-04-23,"US1","USB02",79930,770,8,0.0103896103896104
2016-04-24,"US1","USB02",80000,620,6,0.00967741935483871
2016-04-25,"US1","USB02",79880,800,8,0.01
2016-04-26,"US1","USB02",80000,740,7,0.00945945945945946
2016-04-27,"US1","USB02",80280,700,7,0.01
2016-04-28,"US1","USB02",80110,810,8,0.00987654320987654
2016-04-29,"US1","USB02",79930,850,9,0.0105882352941176
2016-04-30,"US1","USB02",79990,700,7,0.01
2016-05-01,"US1","USB02",79930,740,7,0.00945945945945946
2016-05-02,"US1","USB02",79990,640,6,0.009375
2016-05-03,"US1","USB02",79930,790,8,0.010126582278481
2016-05-04,"US1","USB02",79940,820,8,0.00975609756097561
2016-05-05,"US1","USB02",80110,730,7,0.00958904109589041
2016-05-06,"US1","USB02",79940,910,9,0.00989010989010989
2016-05-07,"US1","USB02",80130,830,8,0.00963855421686747
2016-05-08,"US1","USB02",80020,930,9,0.00967741935483871
2016-05-09,"US1","USB02",79950,820,8,0.00975609756097561
2016-05-10,"US1","USB02",79970,580,6,0.0103448275862069
2016-05-11,"US1","USB02",80020,600,6,0.01
2016-05-12,"US1","USB02",80020,790,8,0.010126582278481
2016-05-13,"US1","USB02",79940,810,8,0.00987654320987654
2016-05-14,"US1","USB02",79970,660,7,0.0106060606060606
2016-05-15,"US1","USB02",80020,740,7,0.00945945945945946
2016-05-16,"US1","USB02",80090,710,7,0.00985915492957747
2016-05-17,"US1","USB02",79920,930,9,0.00967741935483871
2016-05-18,"US1","USB02",79960,870,9,0.0103448275862069
2016-05-19,"US1","USB02",80060,840,8,0.00952380952380952
2016-05-20,"US1","USB02",80000,960,10,0.0104166666666667
2016-05-21,"US1","USB02",79980,820,8,0.00975609756097561
2016-05-22,"US1","USB02",79970,770,8,0.0103896103896104
2016-05-23,"US1","USB02",79940,780,8,0.0102564102564103
2016-05-24,"US1","USB02",80130,840,8,0.00952380952380952
2016-05-25,"US1","USB02",79930,670,7,0.0104477611940299
2016-05-26,"US1","USB02",79960,820,8,0.00975609756097561
2016-05-27,"US1","USB02",80040,900,9,0.01
2016-05-28,"US1","USB02",79940,820,8,0.00975609756097561
2016-05-29,"US1","USB02",80030,790,8,0.010126582278481
2016-05-30,"US1","USB02",80030,820,8,0.00975609756097561
2016-05-31,"US1","USB02",79800,770,8,0.0103896103896104
2016-06-01,"US1","USB02",80020,740,7,0.00945945945945946
2016-06-02,"US1","USB02",79980,920,9,0.00978260869565217
2016-06-03,"US1","USB02",79940,780,8,0.0102564102564103
2016-06-04,"US1","USB02",80030,820,8,0.00975609756097561
2016-06-05,"US1","USB02",80020,970,10,0.0103092783505155
2016-06-06,"US1","USB02",80030,1000,10,0.01
2016-06-07,"US1","USB02",80060,850,9,0.0105882352941176
2016-06-08,"US1","USB02",79940,720,7,0.00972222222222222
2016-06-09,"US1","USB02",79980,780,8,0.0102564102564103
2016-06-10,"US1","USB02",80000,790,8,0.010126582278481
2016-06-11,"US1","USB02",80040,680,7,0.0102941176470588
2016-06-12,"US1","USB02",80060,840,8,0.00952380952380952
2016-06-13,"US1","USB02",80000,830,8,0.00963855421686747
2016-06-14,"US1","USB02",80000,820,8,0.00975609756097561
2016-06-15,"US1","USB02",80000,870,9,0.0103448275862069
2016-06-16,"US1","USB02",79960,660,7,0.0106060606060606
2016-06-17,"US1","USB02",79940,790,8,0.010126582278481
2016-06-18,"US1","USB02",80050,800,8,0.01
2016-06-19,"US1","USB02",79990,780,8,0.0102564102564103
2016-06-20,"US1","USB02",80230,960,10,0.0104166666666667
2016-06-21,"US1","USB02",80040,760,8,0.0105263157894737
2016-06-22,"US1","USB02",80030,850,9,0.0105882352941176
2016-06-23,"US1","USB02",80100,820,8,0.00975609756097561
2016-06-24,"US1","USB02",80060,830,8,0.00963855421686747
2016-06-25,"US1","USB02",80120,730,7,0.00958904109589041
2016-06-26,"US1","USB02",79890,780,8,0.0102564102564103
2016-06-27,"US1","USB02",80000,710,7,0.00985915492957747
2016-06-28,"US1","USB02",80070,930,9,0.00967741935483871
2016-06-29,"US1","USB02",80040,700,7,0.01
2016-06-30,"US1","USB02",80040,870,9,0.0103448275862069
2016-07-01,"US1","USB02",80030,950,10,0.0105263157894737
2016-07-02,"US1","USB02",80060,720,7,0.00972222222222222
2016-07-03,"US1","USB02",79970,650,7,0.0107692307692308
2016-07-04,"US1","USB02",79850,940,9,0.00957446808510638
2016-07-05,"US1","USB02",79960,660,7,0.0106060606060606
2016-07-06,"US1","USB02",79960,850,9,0.0105882352941176
2016-07-07,"US1","USB02",79930,750,8,0.0106666666666667
2016-07-08,"US1","USB02",79980,940,9,0.00957446808510638
2016-07-09,"US1","USB02",79930,700,7,0.01
2016-07-10,"US1","USB02",80090,850,9,0.0105882352941176
2016-07-11,"US1","USB02",79930,730,7,0.00958904109589041
2016-07-12,"US1","USB02",79880,700,7,0.01
2016-07-13,"US1","USB02",79990,1100,11,0.01
2016-07-14,"US1","USB02",80000,1110,11,0.00990990990990991
2016-07-15,"US1","USB02",79980,860,9,0.0104651162790698
2016-07-16,"US1","USB02",79890,820,8,0.00975609756097561
2016-07-17,"US1","USB02",80180,590,6,0.0101694915254237
2016-07-18,"US1","USB02",80090,770,8,0.0103896103896104
2016-07-19,"US1","USB02",80000,830,8,0.00963855421686747
2016-07-20,"US1","USB02",80090,840,8,0.00952380952380952
2016-07-21,"US1","USB02",79960,980,10,0.0102040816326531
2016-07-22,"US1","USB02",79910,750,8,0.0106666666666667
2016-07-23,"US1","USB02",79850,770,8,0.0103896103896104
2016-07-24,"US1","USB02",79810,810,8,0.00987654320987654
2016-07-25,"US1","USB02",80140,650,7,0.0107692307692308
2016-07-26,"US1","USB02",80020,990,10,0.0101010101010101
2016-07-27,"US1","USB02",79810,680,7,0.0102941176470588
2016-07-28,"US1","USB02",80020,810,8,0.00987654320987654
2016-07-29,"US1","USB02",79980,960,10,0.0104166666666667
2016-07-30,"US1","USB02",80100,820,8,0.00975609756097561
2016-07-31,"US1","USB02",80080,800,8,0.01
2016-08-01,"US1","USB02",79960,880,9,0.0102272727272727
2016-08-02,"US1","USB02",79910,1100,11,0.01
2016-08-03,"US1","USB02",79980,820,8,0.00975609756097561
2016-08-04,"US1","USB02",79930,850,9,0.0105882352941176
2016-08-05,"US1","USB02",79890,760,8,0.0105263157894737
2016-08-06,"US1","USB02",79990,830,8,0.00963855421686747
2016-08-07,"US1","USB02",79950,840,8,0.00952380952380952
2016-08-08,"US1","USB02",80040,700,7,0.01
2016-08-09,"US1","USB02",80010,710,7,0.00985915492957747
2016-08-10,"US1","USB02",79980,810,8,0.00987654320987654
2016-08-11,"US1","USB02",80050,790,8,0.010126582278481
2016-08-12,"US1","USB02",80070,820,8,0.00975609756097561
2016-08-13,"US1","USB02",79940,790,8,0.010126582278481
2016-08-14,"US1","USB02",79970,870,9,0.0103448275862069
2016-08-15,"US1","USB02",80080,800,8,0.01
2016-08-16,"US1","USB02",80090,700,7,0.01
2016-08-17,"US1","USB02",79900,850,9,0.0105882352941176
2016-08-18,"US1","USB02",79940,820,8,0.00975609756097561
2016-08-19,"US1","USB02",79960,810,8,0.00987654320987654
2016-08-20,"US1","USB02",80020,730,7,0.00958904109589041
2016-08-21,"US1","USB02",80080,760,8,0.0105263157894737
2016-08-22,"US1","USB02",80050,790,8,0.010126582278481
2016-08-23,"US1","USB02",80050,760,8,0.0105263157894737
2016-08-24,"US1","USB02",80060,800,8,0.01
2016-08-25,"US1","USB02",79920,780,8,0.0102564102564103
2016-08-26,"US1","USB02",80170,830,8,0.00963855421686747
2016-08-27,"US1","USB02",80130,780,8,0.0102564102564103
2016-08-28,"US1","USB02",79970,710,7,0.00985915492957747
2016-08-29,"US1","USB02",79900,710,7,0.00985915492957747
2016-08-30,"US1","USB02",79930,980,10,0.0102040816326531
2016-08-31,"US1","USB02",80070,800,8,0.01
2016-09-01,"US1","USB02",79940,790,8,0.010126582278481
2016-09-02,"US1","USB02",80040,930,9,0.00967741935483871
2016-09-03,"US1","USB02",80040,760,8,0.0105263157894737
2016-09-04,"US1","USB02",79960,560,6,0.0107142857142857
2016-09-05,"US1","USB02",79950,770,8,0.0103896103896104
2016-09-06,"US1","USB02",80070,800,8,0.01
2016-09-07,"US1","USB02",79960,960,10,0.0104166666666667
2016-09-08,"US1","USB02",80000,810,8,0.00987654320987654
2016-09-09,"US1","USB02",79930,900,9,0.01
2016-09-10,"US1","USB02",79920,780,8,0.0102564102564103
2016-09-11,"US1","USB02",80060,860,9,0.0104651162790698
2016-09-12,"US1","USB02",79940,770,8,0.0103896103896104
2016-09-13,"US1","USB02",79960,740,7,0.00945945945945946
2016-09-14,"US1","USB02",80190,770,8,0.0103896103896104
2016-09-15,"US1","USB02",80060,760,8,0.0105263157894737
2016-09-16,"US1","USB02",80080,840,8,0.00952380952380952
2016-09-17,"US1","USB02",80140,880,9,0.0102272727272727
2016-09-18,"US1","USB02",80080,660,7,0.0106060606060606
2016-09-19,"US1","USB02",80190,830,8,0.00963855421686747
2016-09-20,"US1","USB02",80070,750,8,0.0106666666666667
2016-09-21,"US1","USB02",79870,760,8,0.0105263157894737
2016-09-22,"US1","USB02",79970,930,9,0.00967741935483871
2016-09-23,"US1","USB02",79880,690,7,0.0101449275362319
2016-09-24,"US1","USB02",79880,650,7,0.0107692307692308
2016-09-25,"US1","USB02",80040,950,10,0.0105263157894737
2016-09-26,"US1","USB02",80080,770,8,0.0103896103896104
2016-09-27,"US1","USB02",79940,920,9,0.00978260869565217
2016-09-28,"US1","USB02",79940,900,9,0.01
2016-09-29,"US1","USB02",80020,810,8,0.00987654320987654
2016-09-30,"US1","USB02",80050,830,8,0.00963855421686747
2016-10-01,"US1","USB02",80150,810,8,0.00987654320987654
2016-10-02,"US1","USB02",79950,880,9,0.0102272727272727
2016-10-03,"US1","USB02",80040,870,9,0.0103448275862069
2016-10-04,"US1","USB02",79950,860,9,0.0104651162790698
2016-10-05,"US1","USB02",79950,660,7,0.0106060606060606
2016-10-06,"US1","USB02",79930,900,9,0.01
2016-10-07,"US1","USB02",79820,690,7,0.0101449275362319
2016-10-08,"US1","USB02",79950,810,8,0.00987654320987654
2016-10-09,"US1","USB02",79970,790,8,0.010126582278481
2016-10-10,"US1","USB02",80040,700,7,0.01
2016-10-11,"US1","USB02",79950,890,9,0.0101123595505618
2016-10-12,"US1","USB02",80010,860,9,0.0104651162790698
2016-10-13,"US1","USB02",79960,710,7,0.00985915492957747
2016-10-14,"US1","USB02",79940,870,9,0.0103448275862069
2016-10-15,"US1","USB02",80100,800,8,0.01
2016-10-16,"US1","USB02",79990,910,9,0.00989010989010989
2016-10-17,"US1","USB02",79860,770,8,0.0103896103896104
2016-10-18,"US1","USB02",80010,800,8,0.01
2016-10-19,"US1","USB02",79970,790,8,0.010126582278481
2016-10-20,"US1","USB02",79930,830,8,0.00963855421686747
2016-10-21,"US1","USB02",79950,930,9,0.00967741935483871
2016-10-22,"US1","USB02",80080,890,9,0.0101123595505618
2016-10-23,"US1","USB02",80000,690,7,0.0101449275362319
2016-10-24,"US1","USB02",79940,820,8,0.00975609756097561
2016-10-25,"US1","USB02",80030,880,9,0.0102272727272727
2016-10-26,"US1","USB02",79950,830,8,0.00963855421686747
2016-10-27,"US1","USB02",79930,900,9,0.01
2016-10-28,"US1","USB02",79970,640,6,0.009375
